x,y,id
9822,-8107,Salvia M.
9378,-8233,Malysheva G.V.
-19889,-14853,Mal'kov O.V.
-2239,-1020,Panchenko A.
-2614,-1095,Romanov P.
-2415,-1392,Morozova O.
-1961,-772,Naets H.
-2052,-1373,Philippovich A.
-2508,-529,Romanov A.
-1816,-1098,Fairon C.
11257,-8942,Blinov D.S.
11790,-9182,Shatilov A.A.
-3607,-5869,Smirnova V.
-4038,-5780,Riehokainen A.
-3774,-5506,Solov'Ev A.
-3722,-5123,Kallunki J.
-4098,-5309,Zhiltsov A.
-3397,-5494,Ryzhov V.
-22892,-5621,Anikin A.Y.
24988,3647,Emel'yanov S.V.
-389,14502,Isaev N.K.
-555,14142,Stelmashook E.V.
-275,13840,Stelmashook N.N.
7,14413,Sharonova I.N.
67,14017,Skrebitsky V.G.
-1389,1096,Sobisevich L.E.
-1679,1391,Kanonidi K.K.
-1349,1700,Sobisevich A.L.
-1023,1394,Miseyuk O.I.
19217,27,Fedorov S.V.
19749,-1014,Veldanov V.A.
-4466,14451,Bobrinyov V.I.
-4761,14509,Zherdev A.Yu.
-4727,14104,Lushnikov D.S.
-4321,13953,Markin V.V.
10065,3556,Volkov V.Yu.
9736,3296,Belova O.V.
9852,4011,Krutikov A.A.
9517,3728,Skibin A.P.
-3789,-26700,Dimitrienko Y.I.
-3313,-27319,Dimitrienko I.D.
-16465,-1598,Kas'Kov S.I.
-6386,9587,Odinikov S.B.
-6284,9230,Sagatelyan G.R.
-6645,9105,Kovalyov M.S.
-11320,-11292,Leont'Ev A.I.
-11866,-11197,Olimpiev V.V.
6650,-14133,Grether M.
6336,-14519,De Llano M.
6099,-14029,Tolmachev V.V.
-2781,-20025,López A.F.
-2256,-20195,Golubkov A.Y.
-9485,-12122,Scherbinin V.V.
-9185,-12734,Shevtsova E.V.
-9042,-12301,Vasil'Eva Y.S.
-9628,-12565,Chizhevskaya O.M.
-15189,19812,Arkhipov S.A.
-14976,20271,Senik B.N.
-15907,20517,Zavarzin V.I.
-7059,6918,Trushechkin A.S.
12715,7806,Gorobets L.z.
13074,7501,Bovenko V.N.
13267,8011,Pryadko N.S.
1313,-12536,Gradov V.M.
1267,-12963,Krivitskiy S.E.
1708,-12889,Serushkin S.V.
1761,-12489,Troynov V.I.
-13015,-11174,Kurkin A.S.
-13472,-11476,Ponomareva I.N.
3872,6607,Pakhomov I.I.
-17553,7989,Nikiforov A.M.
-18063,8069,Epifanov A.S.
-17887,7549,Garnov S.V.
-4966,8238,Bagryansky P.A.
-4629,8432,Anikeev A.V.
-5112,-19224,Mazalov M.Ya.
-5558,-19845,Paramonov P.V.
-5591,-19064,Fedorovskiy K.Yu.
-2583,8188,Tiunov P.S.
-2483,8607,Leont'ev A.D.
-1995,9624,Gladysheva T.M.
-2495,6273,Dvoretskii D.A.
-2128,6247,Bufetov I.A.
-2294,5976,Vel'Miskin V.V.
-2321,6549,Zlenko A.S.
-1934,5949,Khopin V.F.
-1954,6502,Semjonov S.L.
-1746,6222,Gur'Yanov A.N.
-1690,7524,Denisov L.K.
13097,-4026,Solovyeva L.
12854,-3142,Zubkov N.
12207,-3714,Lisowsky B.
12532,-4233,Elmoursi A.
25302,4868,Kanatnikov A.N.
-1138,12832,Butko Y.A.
-1356,12209,Schilling R.L.
-741,13200,Smolyanov O.G.
1432,6191,Korostelin Yu.V.
1552,7088,Podmar'kov Yu.P.
1983,6021,Tyurikov D.A.
1981,6603,Shelkovnikov A.S.
1640,8803,Shelestov D.A.
-9274,-23026,Grishin Yu.M.
-9737,-23369,Kozlov N.P.
-9830,-24183,Skryabin A.S.
6977,2123,Soldatenkov V.A.
6442,2694,Achildiev V.M.
6431,2081,Levkovich A.D.
6113,2453,Gruzevich U.K.
6833,2642,Litvak E.S.
24501,4821,Emel'Yanov S.V.
8422,-5274,Kozintsev V.I.
8915,-5632,Ivanov S.E.
8460,-5719,Belov M.L.
8841,-5148,Gorodnichev V.A.
7436,-10822,Machihin A.
6945,6013,Altunin V.A.
6288,6097,Altunin K.V.
6345,6456,Gortyshov Yu.F.
6592,5881,Dresvyannikov F.N.
6998,6371,Obukhova L.A.
6698,6590,Tarasevich S.E.
6643,6235,Yanovskaya M.L.
-4912,-16357,Mozalev V.V.
-5196,-15983,Nosko A.P.
-5157,-16719,Suvorov A.V.
-5366,-16335,Lebedeva V.N.
-10672,-25215,Khvesyuk V.I.
7850,-6936,Smerdova O.
7897,-6489,Cayer-Barrioz J.
8328,-6931,Le Bot A.
8395,-6510,Sarbaev B.
7780,12823,Vasil'Ev N.S.
-10764,14564,Yurchenko S.
-90,5193,Nosov V.N.
-455,5246,Kaledin S.B.
-288,5557,Gorelov A.M.
-323,4551,Kuznetsov V.A.
106,5465,Pogonin V.I.
3151,21584,Wu N.
2424,21633,Li Y.
2779,21907,Wang J.
2817,21302,Puchkov U.A.
-5060,-5472,Karpenko A.P.
-4807,-6300,Moor D.A.
-4451,-6535,Mukhlisullina D.T.
16683,16312,Otroshchenko L.P.
-3926,10682,Alexei Yu.C.
4832,19250,Derevich I.V.
4122,18895,Ermolaev V.S.
4960,18618,Mordkovich V.Z.
20839,1414,Penskoi A.V.
11812,1690,Salles L.
11661,1334,Blanc L.
11272,1340,Thouverez F.
11456,2052,Gouskov A.M.
11086,1660,Jean P.
-162,-10983,Dunaev V.V.
8891,-7457,Solonin V.I.
8348,-7627,Perevezentsev V.V.
-7888,-13028,Gurov A.A.
-7577,-12581,Slitikov P.V.
-456,-9168,Voronetskiǐ A.V.
-265,-9565,Mikhaǐlov V.N.
-681,-9777,Petrov N.V.
-898,-9383,Stasel'Ko D.I.
-7421,6969,Popov A.A.
15580,20065,Dudnikov E.E.
8720,-40033,Shingareva I.K.
11169,-232,Vitukhnovsky A.G.
11539,-872,Ambrozevich S.A.
12411,120,Korshunov V.M.
13413,-662,Taydakov I.V.
12391,-671,Lyssenko K.A.
13046,219,Metlin M.T.
12844,-418,Selyukov A.S.
1464,11933,Aleksandrova P.V.
1576,11612,Beshplav S.-I.T.
1787,11785,Potapov A.A.
